"","rnk"
"STK3",-0.123560710131418
"SMC5",-0.123593424249052
"ENSG00000290047",-0.123607323451221
"CBFB",-0.123685830097766
"PARP1",-0.123706296339801
"TMPO-AS1",-0.123749651406105
"SNORD104",-0.123754659141243
"SEC22A",-0.123930149665359
"CHKB-DT",-0.124000743809494
"ENSG00000229677",-0.124143918642266
"QRICH2",-0.124325851471436
"ENSG00000278546",-0.124363297725489
"HENMT1",-0.124434726876333
"ENSG00000227598",-0.124489504539046
"DARS1",-0.124525410646055
"PFDN5",-0.124588019639329
"HERC1",-0.124610276379969
"ECM2",-0.124685996014689
"AP4E1",-0.124785830555599
"RHOA",-0.124975443057257
"ENSG00000279594",-0.125095031905059
"ENSG00000259561",-0.125103754944729
"PA2G4",-0.125106921629575
"ENSG00000242588",-0.125148692115364
"ZNF793",-0.125217990210555
"NKAP",-0.125219754261389
"MIR2278",-0.12522259708602
"ZNF821",-0.12529836802829
"ENSG00000290022",-0.1253039175285
"ENSG00000239280",-0.125361550577205
"NOC2L",-0.125383216646387
"PUM1",-0.125392497683993
"AVEN",-0.125851553464304
"IKZF5",-0.125941616114321
"DYNC1LI1",-0.126045046110949
"PSME3IP1",-0.126079515377762
"FABP6",-0.126318334855221
"IGFALS",-0.126477686180953
"BMP1",-0.126525169714449
"MITD1",-0.126607961533655
"ARRDC1-AS1",-0.126690826608546
"CES3",-0.126797202904814
"NPIPB5",-0.126871308397493
"ST6GALNAC3",-0.12692418363261
"ANKRD44",-0.12698793435631
"RSPH10B",-0.127003015491429
"HMGB3P9",-0.127316260503604
"ENSG00000236263",-0.127396106014337
"DHRS13",-0.12756434096062
"PPP2R3A",-0.127601739611501
"MRRF",-0.127606452208139
"PIGAP1",-0.127616165483343
"UQCC3",-0.127885749206594
"ZFP1",-0.127909847783289
"NME9",-0.127943790132508
"CEP131",-0.127979717985705
"ZNF214",-0.127985179099809
"UAP1L1",-0.128264439392449
"TMEM126B",-0.128301230846185
"ENSG00000236457",-0.128313238494573
"MN1",-0.128355545795535
"ADHFE1",-0.128367152838403
"PCTP",-0.128525881191127
"KCNG2",-0.128699497505296
"FRG1",-0.128738238922329
"ZGRF1",-0.128855611146686
"ABCE1",-0.128886052266862
"ENSG00000260892",-0.129151475464287
"TMEM182",-0.129305289920656
"THAP2",-0.12943481814332
"SMAP1",-0.129500787346754
"THAP4",-0.129556725969767
"DNAJC7",-0.129572582586297
"NBPF3",-0.129676073887526
"LRRC37A",-0.129699985708263
"CRIM1-DT",-0.129720828779832
"RAPGEF6",-0.129775656521774
"PPP1R32",-0.129779128399551
"EEF1AKMT1",-0.129878733528297
"SNORD90",-0.129923922545737
"ENSG00000270850",-0.129948057791941
"PLEKHF1",-0.129998399099784
"LINC02474",-0.130073628681242
"BMT2",-0.130261415462631
"GRTP1",-0.130349480513823
"MKRN5P",-0.130446067596708
"TMEM106C",-0.130542471346859
"LINC00677",-0.130730595196806
"NDUFC1",-0.130734587231939
"LINC02519",-0.130799297834676
"SLC46A3",-0.13084371410869
"DNMT1",-0.130908578782414
"ENSG00000285938",-0.130963126851485
"SELP",-0.131009866531548
"ENSG00000290073",-0.131036046348408
"SEMA6A-AS1",-0.131064610053293
"MEMO1",-0.131090921846326
"NGDN",-0.131205086644572
"CFAP410",-0.131211925003159
"LINC02076",-0.13134582317935
"PHF20L1",-0.131352626602468
"PILRB",-0.131424153967762
"UBE3D",-0.13154638784257
"ENSG00000226455",-0.131579758206113
"PDE6D",-0.131624181509017
"PHACTR1",-0.131664164754681
"OTUD5",-0.131698534889371
"RGS19",-0.131781202215808
"SIX1",-0.131850132708821
"ZNF404",-0.131861338596907
"ENSG00000259771",-0.131870452738654
"COPZ1",-0.132014801606459
"SLC30A4",-0.132042220127319
"ENSG00000288052",-0.1323309510185
"HOXB7",-0.132358979394844
"MTRF1",-0.132360269143682
"ENSG00000236194",-0.132418673516852
"OR2A20P",-0.132432363437782
"TLE6",-0.132545309451636
"GLRX3",-0.132699960436938
"PEX14",-0.132985187788451
"MGST3",-0.133067941626686
"ENSG00000235337",-0.133110380018463
"ZNF318",-0.133165412556652
"PPP1R8P1",-0.133387244045467
"SYNE1-AS1",-0.133398684209086
"USP27X",-0.133436802355714
"EEF2KMT",-0.133561987828568
"ENSG00000264513",-0.133611771421379
"KIF17",-0.133612064559623
"ZC3H11A",-0.133834219657643
"ENSG00000270115",-0.133877162244088
"HGF",-0.133909871808254
"RPS15AP38",-0.133964991684596
"ZNF84",-0.133991364947954
"DENND2A",-0.134031295517127
"GUSBP1",-0.134113433031024
"SNORD111B",-0.13413799492022
"EWSR1",-0.134193337578964
"TAGLN2",-0.134287191364574
"ALKBH8",-0.134297382110893
"SNORD88A",-0.13437855240678
"ENSG00000265784",-0.134402622865813
"SCARNA23",-0.134436093177602
"FAN1",-0.134461548594622
"ENSG00000270894",-0.134466614838998
"VDAC1P1",-0.134474553175686
"ZNRD2",-0.134542363977097
"ENSG00000233264",-0.134557526459796
"ZNF491",-0.13465356065273
"TSPO",-0.134771277051969
"C19orf47",-0.134880436442133
"ABCF1",-0.135004335240565
"UBD",-0.135039328522632
"HERC2",-0.135057959990706
"ATG9A",-0.135125915412193
"LGALS9DP",-0.13516561273895
"ENSG00000276337",-0.13525687619692
"DGKZP1",-0.135306263647366
"ZNF233",-0.135382140527782
"ENSG00000227486",-0.135635838154517
"ENSG00000276087",-0.135695134952577
"APRG1",-0.135799395784465
"VMP1",-0.136004684506249
"RFX3-DT",-0.136023459989881
"ENSG00000279721",-0.136066891857121
"CDKN2AIPNL",-0.136185816338617
"NR2C2AP",-0.136185945383877
"RCOR2",-0.136274110208291
"ENSG00000232855",-0.136491599767853
"TSC22D2",-0.136615527956722
"ENSG00000272374",-0.136633324721299
"RIPPLY3",-0.136635701902237
"LMNA",-0.13665911733854
"SLC39A4",-0.136660198360766
"SPAG7",-0.136737998155799
"DMAC2",-0.136749298163876
"EGFL6",-0.136896871840634
"CSGALNACT2-DT",-0.136957273204924
"LGI4",-0.137045810860893
"BTBD2",-0.137176360849603
"GOSR2",-0.137187434854944
"DDX46",-0.137197098332775
"OTUD4P1",-0.137383556876068
"GAREM2",-0.137451399657064
"ENSG00000229657",-0.137469782044036
"RSPH10B2",-0.1376358283761
"SRD5A1",-0.137673561794137
"DDA1",-0.137715956405962
"EXT2",-0.137862662561201
"CFAP300",-0.138121436767628
"NXF1",-0.138132023950244
"ITSN1",-0.138162632618064
"PDE4A",-0.138213435676554
"ABRAXAS1",-0.138406485323507
"BRF2",-0.138648945733493
"ERCC6L",-0.138819599462994
"HTR7P1",-0.138858115394237
"TMEM141",-0.138882797935555
"ZNF443",-0.138887698075708
"ENSG00000289468",-0.138927840553281
"EHMT1",-0.138928197539195
"PSMB2",-0.138992836312723
"LRRC40",-0.139002023507656
"LDHAL6FP",-0.139104006114808
"GATA6-AS1",-0.139168774258567
"C7orf31",-0.139198043685137
"PDK3",-0.139257474607004
"MRI1",-0.139293443162798
"ENSG00000237094",-0.139303148486893
"RPL23P8",-0.139355053933741
"RPSAP58",-0.139441124577341
"NCAPD3",-0.139496581897535
"TNRC6C",-0.139509342811734
"MIR181A1HG",-0.139551579492645
"H4C11",-0.139617746963125
"SLC25A6P3",-0.139649161252299
"GMPPA",-0.139652007501832
"ENSG00000277007",-0.139718407137192
"PEX7",-0.139726207200308
"SRCIN1",-0.139839241512364
"KRT8P50",-0.139877610563157
"SSX2IP",-0.139996855728989
"NADK2",-0.140047731806375
"TLK2",-0.14005233198834
"ENSG00000287127",-0.140239244967679
"ENSG00000286575",-0.140262373177572
"PLCXD3",-0.14037737681848
"ZNF572",-0.140386311045827
"ENSG00000289014",-0.140393514548949
"ENSG00000289910",-0.14047153987959
"FLYWCH1",-0.14047209370404
"SNTG2",-0.140512331719312
"ENSG00000225213",-0.140525972169434
"BOLA3-DT",-0.140647191297248
"RCHY1",-0.140906062472825
"ANKRD20A17P",-0.140928920733243
"COX19",-0.141038743621933
"PTP4A3",-0.141170166761707
"ENSG00000284948",-0.141558151985953
"TNRC18P3",-0.141575077659932
"ST6GAL2",-0.141729857108922
"DPY19L2",-0.141739068170993
"ENSG00000266876",-0.141884844146319
"ENSG00000290045",-0.141901232069744
"ENSG00000218426",-0.14190389410616
"CCL4",-0.142038656494563
"MMACHC",-0.142106016438678
"ENSG00000273284",-0.14214548092838
"ENSG00000237359",-0.142149977214198
"LINC00680",-0.142250125178377
"SIPA1",-0.142452219543759
"SMURF1",-0.142472908203073
"SLTM",-0.142484544309618
"KIAA2013",-0.14249430731843
"GNPAT",-0.142556025520891
"ENSG00000271901",-0.142596637671459
"IGHV1-58",-0.1426234133991
"ENSG00000244313",-0.142629222445916
"ENSG00000244480",-0.142667014191489
"SCARNA6",-0.14269611206971
"SLC66A1",-0.142705551590183
"USP7",-0.142741839650037
"IL34",-0.142801269915144
"BTF3P7",-0.143020756368974
"ENSG00000285257",-0.143051287124982
"BRCC3P1",-0.143069956853845
"HEY2",-0.143126032710733
"PIN1",-0.143152522588826
"ENSG00000273151",-0.143162402041701
"TMEM92-AS1",-0.143201265679756
"C12orf60",-0.14325565012334
"FBXO11",-0.143479411243484
"YTHDC1",-0.143494680159063
"RNASE2",-0.143527139631553
"MBLAC2",-0.143652295412596
"TYK2",-0.143730758214178
"ENSG00000268739",-0.143963510954767
"TIMM29",-0.14421618047179
"ENSG00000283689",-0.14426653258382
"CDKN1B",-0.144266751532312
"GTPBP8",-0.144328420064857
"NUDT9P1",-0.144387236338542
"ENSG00000257403",-0.144706035882557
"TYW1B",-0.14472151905231
"ENSG00000264281",-0.144779101252557
"ENSG00000280088",-0.144965014795288
"ENSG00000230769",-0.145119030004045
"RRP8",-0.145138048841176
"ENSG00000270557",-0.145163998688546
"USP8",-0.145180434537526
"NPIPP1",-0.145347307575233
"ARL6IP4",-0.145366954332048
"ARID4B",-0.145593626530916
"FMO3",-0.145608266621971
"ENSG00000254048",-0.145653066716069
"DNPH1",-0.145657554045108
"SMIM10L2A",-0.145671778910191
"SH3D21",-0.145756599001905
"ENSG00000267317",-0.145881865468776
"BLOC1S6",-0.145895266604643
"LINC02033",-0.145915310154542
"HYKK",-0.146054098699864
"ENSG00000224239",-0.14606905843963
"RGS1",-0.146154319088924
"CORO1A",-0.146206152015788
"POLR3B",-0.14628332335884
"ZFHX3-AS1",-0.146321913117766
"EHD3",-0.14638350417628
"NVL",-0.146496937722779
"TMEM241",-0.146539940836008
"FUBP1",-0.146615440517134
"DNAJC24",-0.146690048273593
"ARNT",-0.146985310080121
"CADM3-AS1",-0.147018339575807
"LONRF1",-0.147037307272892
"ENSG00000260500",-0.147174213758426
"ARL17A",-0.147202058820315
"WAC",-0.147594155739582
"SNIP1",-0.147626029736007
"ZNF37CP",-0.147642374552369
"ENSG00000279392",-0.147657261451119
"NEURL1B",-0.147688421525732
"ENSG00000272977",-0.147696342898844
"CLIP1",-0.147708657416425
"IMMT",-0.147859800805047
"CARD8-AS1",-0.147915388548961
"ENTPD4",-0.147943463855499
"TPCN1",-0.147959847561922
"SPINT1",-0.147963453354901
"ENSG00000254460",-0.148083720714845
"MASTL",-0.148121429925585
"DTX2P1-UPK3BP1-PMS2P11",-0.148131196526077
"ZNF614",-0.148214675435938
"CDK5RAP1",-0.148326630113726
"ENSG00000261970",-0.148424134247031
"ENSG00000223599",-0.148499215555359
"ENSG00000283515",-0.148556672294601
"TAS2R4",-0.148619598198381
"ENSG00000250909",-0.148724469213506
"PNKP",-0.148786995252863
"RANBP6",-0.14891088081196
"ARMC5",-0.148975269308477
"ENSG00000235279",-0.14899096140946
"SCAT8",-0.149033036073646
"PAN2",-0.149085309336492
"RAB6C",-0.149099425707139
"SIAH2-AS1",-0.14911312235039
"C22orf39",-0.149192318996875
"FAM98A",-0.149282477214612
"FAM151B",-0.149310588402068
"ANXA1",-0.149394325985417
"AK3P3",-0.149405246802045
"MED4",-0.149416899999857
"ENSG00000273058",-0.149418527774763
"MINCR",-0.149426182317905
"ENSG00000225721",-0.149433651082561
"MEOX1",-0.149452771052447
"ZNF304",-0.149461863436507
"SRRD",-0.149483887161587
"TOP3A",-0.149546467034388
"KYNU",-0.149557182316469
"CAPNS2",-0.149726632449423
"FBXL6",-0.149799698916076
"CCL23",-0.149824441034653
"GLB1",-0.149911828829585
"ENSG00000240729",-0.150072094165333
"ZNF391",-0.150090850498267
"ITGA10",-0.150215165685844
"LEAP2",-0.150327810228074
"ENSG00000262140",-0.150490202451181
"CHST6",-0.150683676723983
"SNX18P9",-0.150899314581161
"ENSG00000289626",-0.150953633895184
"ZNF396",-0.15096222083377
"EYA3",-0.151066434720605
"PATE1",-0.151094011049797
"ENSG00000232344",-0.151242056058811
"ARHGEF25",-0.151593671460148
"EDEM1",-0.151733551527246
"RUSC2",-0.151798323601372
"MFSD14A",-0.151812805505228
"ENSG00000284263",-0.151879745347913
"GEN1",-0.151914320472731
"SLC4A2",-0.15195689073849
"ZSCAN2",-0.151960361528943
"ENSG00000260037",-0.152050777784579
"ARFGAP1",-0.152117391321158
"POLR3C",-0.152150531048336
"ENSG00000251588",-0.152173685897632
"POLE4",-0.15217524705618
"ZNRF2P1",-0.152243164319557
"IGF2BP2",-0.152311186287712
"ENSG00000274898",-0.152312561215219
"ENSG00000263218",-0.152457275717701
"ASTE1",-0.152513643674098
"ENSG00000278909",-0.15253409243371
"CYLD",-0.152542979224322
"ENSG00000279114",-0.152616639706398
"ZNF93",-0.152952853667931
"SPATS2",-0.153026013392138
"ENSG00000215097",-0.153057164411702
"RBM43",-0.153068188695295
"MRPL17",-0.153323791112085
"NOL11",-0.153341286367069
"BMS1",-0.153472020130999
"ENSG00000273368",-0.153610570358866
"WRAP73",-0.153625335101154
"ENSG00000272217",-0.153663059750652
"RNU6-7",-0.153685534540213
"DHDDS-AS1",-0.153707298140499
"IGKV1D-33",-0.15390288946076
"RN7SKP80",-0.153966809551615
"VCP",-0.154019218040361
"ENSG00000272071",-0.154097322857677
"RPL36AL",-0.154112702131803
"SNORA65",-0.154115974612939
"THOC2",-0.154122050247607
"ZKSCAN7-AS1",-0.154222830434143
"GABBR1",-0.154241581511122
"SPTBN1-AS1",-0.154256341138077
"ENSG00000280116",-0.154458720576554
"PDSS1",-0.154583012961455
"LINC00412",-0.154736161897401
"ENSG00000283914",-0.154773452261602
"EXOC3",-0.154845460359189
"SNORD6",-0.154916425112727
"ENSG00000260495",-0.154949161861854
"ZNF532",-0.15495888508133
"ENSG00000287382",-0.154993722353607
"PSMC1P2",-0.155099683827716
"VPS41",-0.155126376502684
"ENSG00000249175",-0.155180399105079
"GSPT2",-0.1551899719154
"ENSG00000288935",-0.15533818030533
"ENSG00000277728",-0.155339534438936
"SRR",-0.155407381966375
"ENSG00000250771",-0.155623510103403
"PRR7",-0.15567194397872
"ITGAM",-0.155702454733394
"NAA35",-0.155732301428899
"HUS1B",-0.155811376180295
"TMEM102",-0.15583846996861
"HIVEP3",-0.155876637109835
"CSNK2A3",-0.155972023995069
"FRA10AC1",-0.156068748768423
"LTV1",-0.156185672002649
"ENSG00000286732",-0.156452651807265
"ENSG00000287645",-0.156474999550087
"TMEM117",-0.156489250597486
"HLA-V",-0.156607787153414
"MIR3667HG",-0.156703978907917
"ENSG00000235111",-0.156756556179346
"RCOR1",-0.157068279220139
"NUP37",-0.157083054671527
"TMPRSS13",-0.157123525224619
"ENSG00000236472",-0.157222553737464
"STIL",-0.157284081742633
"NRG1",-0.157298460614948
"LINC01889",-0.157435360131058
"PIGP",-0.157495061592825
"CEBPZ",-0.157525901542659
"PVT1",-0.157551624775898
"LENG9",-0.157571646057649
"MED13L",-0.157604042645397
"CAMSAP1",-0.15766472421095
"MLF2",-0.15774402629269
"INSL3",-0.15780780178553
"ENSG00000262528",-0.157840993617481
"ENSG00000269889",-0.157887997411713
"RSAD2",-0.157954477815905
"ZNF713",-0.157990691685315
"LINC02398",-0.158014512552521
"MAPKAPK5-AS1",-0.158068676846603
"BAIAP2L1",-0.158072798410984
"MIR548AT",-0.158103970858879
"SLC35E3",-0.158265128433537
"KLF5",-0.158310511876972
"SULT1C4",-0.158362040120786
"FOXD2-AS1",-0.158392395012846
"SVIL-AS1",-0.158417883207711
"CD86",-0.158436686557921
"BAMBI",-0.158700079000207
"WDSUB1",-0.15877754009573
"ENSG00000285641",-0.158804806792323
"COA1",-0.158805413211188
"ENSG00000272489",-0.158928310956465
"CATIP-AS1",-0.158955023901445
"GGA3",-0.159104214092423
"GUSB",-0.15911518249702
"HYPK",-0.159171064522211
"SUPV3L1",-0.159187861276759
"KLHL26",-0.159247351607881
"ENSG00000289214",-0.159352427344255
"HNRNPUL1",-0.159392452504105
"ENSG00000233547",-0.159450535697459
"ENSG00000289227",-0.159526104548866
"TMEM171",-0.159592519857671
"ENSG00000180015",-0.15960190989301
"NFYC",-0.15961697563911
"KMO",-0.159657268661759
"XYLT2",-0.159764617951246
"MCUB",-0.159775066528526
"YJU2",-0.159842208226281
"KRT8P12",-0.160165095142244
"GAB2",-0.16024167594382
"YWHAEP5",-0.160368611781516
"PRELID1",-0.160446792720904
"CRYZL1",-0.160465883968461
"RFC5",-0.160724680795878
"FABP3",-0.161068001450237
"MOSPD3",-0.16111610567071
"ABHD13",-0.161119786789206
"ENSG00000253966",-0.161196003309627
"ENSG00000262732",-0.161197942031811
"ST20-MTHFS",-0.16124521372253
"MAD2L1BP",-0.161318550212821
"CLPB",-0.161439466517328
"ENTR1P1",-0.161533030017814
"IGSF22-AS1",-0.161636451195285
"ANP32A",-0.161709318685057
"SNRNP25",-0.161756933834012
"LEMD2",-0.161782220021173
"RP2",-0.16191608479118
"PDCD2L",-0.161979208584438
"ENSG00000289627",-0.162040607130498
"USP14",-0.162098557762623
"PCDH9",-0.162140980159551
"ECH1",-0.162172162300617
"MRAP2",-0.162190144520223
"PCED1B",-0.162329642896346
"CCDC153",-0.162404306422302
"ENSG00000266495",-0.162436747787925
"PEX16",-0.162766092887504
"CUL4A",-0.162827458820429
"CD5L",-0.162856038633768
"BIVM",-0.162950031518681
"ASL",-0.163011801107797
"CA5B",-0.163029949450191
"CLPP",-0.163084747722349
"SOCS5P4",-0.163158307642177
"PTTG1IP",-0.163184712848623
"SEC24D",-0.163199653392162
"TRAM1L1",-0.16324199868547
"TMED4",-0.16327569375661
"CACNA1H",-0.163398746441228
"KAT7",-0.163526957125503
"ENSG00000224817",-0.163553294924703
"BCRP3",-0.163593395064786
"CDC73",-0.163606714944685
"POLN",-0.163606808400997
"EEFSEC",-0.163630305464952
"AP3B1",-0.163754376855454
"ZNF135",-0.163911160432852
"GMPS",-0.164009177326964
"ENSG00000258904",-0.164140101506133
"ABHD6",-0.164171146878401
"LYRM9",-0.164354129818999
"DTNB",-0.164445328444761
"ENSG00000261529",-0.164457539673314
"DAP-DT",-0.164500133431467
"CDK11B",-0.164549761775467
"XPO1",-0.164610901332217
"ENSG00000281383",-0.164689666808719
"ENSG00000255422",-0.164726541001713
"WDR37",-0.164823250579211
"TDP1",-0.16486623986117
"DCAF1",-0.164927812481226
"ERP27",-0.165076095182638
"XNDC1N",-0.165165841151593
"ENSG00000272783",-0.165169750925539
"FOXM1",-0.165201953708205
"RAP2C-AS1",-0.165230490089877
"TRAPPC6A",-0.165264246413442
"VANGL2",-0.165388389921076
"ENSG00000275437",-0.165498815784966
"HNRNPA1P41",-0.165534180477956
"SNUPN",-0.165732359944296
"RPTOR",-0.165835498274045
"ENSG00000270130",-0.165856539746733
"MIR4453HG",-0.165902730673021
"DHX29",-0.166096888082039
"TAS2R3",-0.166128320354931
"GTF2I",-0.166252994381685
"BANF1",-0.166336491381515
"PARP6",-0.166447614290494
"NPIPB7",-0.166453921639124
"GNPTG",-0.166554543955709
"RPL4P6",-0.166628118175834
"OXA1L-DT",-0.166761778705613
"NRADDP",-0.166984994506444
"RNA5-8SP6",-0.167042653252615
"ZNF669",-0.16708196290877
"PRORSD1P",-0.167299166150343
"ICE1",-0.167300316570081
"HDX",-0.167322968148568
"TTF1",-0.167328063536638
"MT1A",-0.167400054711082
"ZNF266",-0.167475946014134
"H2AC12",-0.167548998032339
"KRR1",-0.167660841875144
"DNTTIP2",-0.16773357050185
"FAM83B",-0.167780189540969
"YAE1",-0.167826287938642
"TRIM58",-0.168389284550708
"TTLL6",-0.168448752386042
"ENSG00000214812",-0.168466427691579
"THBS2",-0.168482533885033
"AASDHPPT",-0.168524645377407
"ENO1P3",-0.168538428290582
"FAM157B",-0.168540855340889
"LINC02679",-0.168586121406925
"HNRNPLL",-0.168610715647441
"SFXN4",-0.168617297944745
"EIF5A2",-0.168967895332104
"RIF1",-0.1691608227852
"ENSG00000286797",-0.169185384126821
"USP39",-0.169381347264377
"PLCB1-IT1",-0.16938236112906
"PHB1P7",-0.16941199023368
"RNU1-146P",-0.169418035472768
"ANKRD9",-0.169479372877455
"NPIPB8",-0.169589542173991
"MPP3",-0.169617606220312
"C3orf38",-0.169689961476815
"RBMX2",-0.169726331538233
"MAP6",-0.169820630673909
"KCNC3",-0.169856741188032
"APOLD1",-0.1698814188625
"SCD",-0.169953129627791
"ADGRE5",-0.169974457713071
"RNASEH1",-0.170051512585779
"TRAPPC2B",-0.170128313102387
"HSPB8",-0.170129823249685
"ARHGAP42",-0.170258910294307
"KIZ",-0.170262591947599
"PSMG1",-0.170266519325568
"ENSG00000289295",-0.170384149846607
"CAVIN3",-0.170431403944615
"RN7SL359P",-0.170505470608462
"ZNF326",-0.17060255131348
"C18orf32",-0.170903211197789
"RGS16",-0.170905329329066
"ENSG00000251468",-0.170915392819235
"RSRC1",-0.171005437773608
"GSS",-0.171043776573469
"KTI12",-0.171072514165469
"ENSG00000279500",-0.17125836532546
"SOX6",-0.17141857550289
"NR1H4",-0.171514718538062
"PNMT",-0.171593022858687
"IMMP1L",-0.171819386101936
"KDELR2",-0.171846006687303
"LIMD2",-0.171861817593716
"EIF2S2P3",-0.171931351373367
"FAM230D",-0.171968968608501
"LY6G5B",-0.171995851966854
"LINC02556",-0.172221114088401
"ARMCX2",-0.172247710090228
"ENSG00000249892",-0.172270796369438
"RPS3P2",-0.172307112273787
"ENSG00000288559",-0.172358220814674
"ENSG00000288234",-0.172393429335174
"ENSG00000267632",-0.172402403177548
"ENSG00000223343",-0.172443742318028
"SLC1A5",-0.172542016993955
"ENSG00000278876",-0.172629667456984
"OR5P1P",-0.172763657510991
"XRCC1",-0.172796777337007
"SLC3A1",-0.172882990597984
"ENSG00000230815",-0.173015219430411
"STAG2",-0.17306133338597
"SNORC",-0.173099567136899
"PCAT19",-0.1731231123122
"TRIP4",-0.173207753260112
"ENSG00000256981",-0.173214767866354
"MRPS26",-0.173237713703025
"GDF15",-0.173257458850976
"C3P1",-0.173418594456227
"SHPK",-0.173608522600582
"PARP16",-0.173673223204749
"UGT1A8",-0.173770415254864
"SPOUT1",-0.173821135750562
"MYBL1",-0.173867735931735
"MTND6P4",-0.17398559750939
"CNTNAP3P2",-0.174086898041299
"ENSG00000288953",-0.174098627732797
"BMP8B",-0.174103996087899
"FXYD6-AS1",-0.174369303009961
"ALG1L",-0.174459234454983
"SYT15B",-0.174481044538487
"CGRRF1",-0.174493414424467
"TMEM183A",-0.174594375162265
"ENSG00000257740",-0.174647560036684
"CA8",-0.174887143039746
"TMEM268",-0.17495984330541
"TIMM8B",-0.175034626900936
"FAM183A",-0.175091031558226
"COX5BP6",-0.175098091988654
"ZNF469",-0.175182795749542
"PCBP1-AS1",-0.175421216488795
"ANKRD13A",-0.175497209005077
"TMEM14C",-0.175602157200127
"ENSG00000234521",-0.175653949062819
"ALG1L2",-0.175798036766493
"NPIPB3",-0.175831994804061
"STMN1",-0.175961690637924
"RN7SL587P",-0.176121930950858
"ENSG00000270277",-0.17623831659771
"RTEL1-TNFRSF6B",-0.176319078590075
"NKTR",-0.176418047104164
"HOATZ",-0.176444136079178
"HYOU1",-0.176496542050119
"ACVR2B-AS1",-0.176532109079045
"CDC37",-0.176558412418774
"TMIGD3",-0.176573003648217
"ENSG00000280035",-0.176737032096261
"SCG2",-0.176784901548539
"ENSG00000229064",-0.176790999012999
"FCHO1",-0.17681002834222
"NBPF11",-0.176956689099214
"NDN",-0.176979284202539
"PASK",-0.177028478904202
"ENSG00000272420",-0.177091226085812
"TTF2",-0.177225348773551
"NIPSNAP3A",-0.177244685719316
"TRIM17",-0.177348104398352
"OPTN",-0.177570499083921
"CENPM",-0.177592385616181
"FAM157C",-0.177659279789581
"GLUD2",-0.177709289576915
"CCT6P1",-0.177721818121588
"RNU7-80P",-0.177872340591881
"SREBF1",-0.177882310027225
"PYCR2",-0.177939621148677
"ENSG00000276533",-0.1780468525742
"NF2",-0.178126437740093
"YPEL3",-0.178138828686458
"VPS33B",-0.178359095392804
"WDR25",-0.178489079950254
"ENSG00000289912",-0.17852363104987
"TSR3",-0.178673123489002
"LRRK1",-0.17867797222178
"PTPRN2",-0.178749750432316
"ZNRD2-DT",-0.178785254507667
"ENSG00000230729",-0.178937762562508
"PEPD",-0.178979401018949
"ACSS2",-0.178982763932701
"DNAJC19",-0.179161550564419
"ENSG00000267681",-0.179195437097674
"RFXANK",-0.179210530161151
"ENSG00000254665",-0.179210561248528
"ESYT3",-0.179283415223022
"ASAP1",-0.179358705731185
"ENSG00000204666",-0.179475987559722
"CICP21",-0.179507728001953
"PTPN2",-0.179529204737234
"GPR21",-0.179538626668422
"TYW1",-0.179580312611885
"PINK1-AS",-0.179691094472998
"APTX",-0.179729483211851
"ENSG00000254536",-0.179775029949233
"ENSG00000271155",-0.179792502289382
"SLC2A9",-0.179888542548269
"ENSG00000286017",-0.179908672443351
"ENSG00000260643",-0.180226521777252
"ENSG00000289378",-0.180484291455024
"GOT2P6",-0.180492297151629
"SLC25A30",-0.180531213749168
"ZNF71",-0.180633173843348
"OR52P1",-0.180670641020002
"ENSG00000289836",-0.180675596214759
"ENSG00000275576",-0.180698156856168
"METAP1D",-0.180738457289678
"REXO2",-0.181014652152527
"PRPF31",-0.181077087778444
"ENSG00000272033",-0.181345650387743
"RTN3P1",-0.181358484905086
"SCRIB",-0.181389394645598
"TCHP",-0.181539199112976
"EIF1B-AS1",-0.181558549951843
"ENSG00000287892",-0.181687735199388
"SLC25A40",-0.181688108176167
"ENSG00000289997",-0.181830984883856
"TMEM263",-0.181949709218324
"CCDC8",-0.18205308351648
"PLEKHH1",-0.182054487948841
"PRMT5-DT",-0.182058658232911
"TIGD5",-0.182115074716023
"XYLB",-0.1822501537126
"MSRB1",-0.182395660277329
"SLC47A1",-0.182478795353527
"ENSG00000271401",-0.18252913577779
"METTL2A",-0.182602857732823
"ENSG00000267311",-0.182628364550456
"NAPG",-0.182628507449944
"ENSG00000240291",-0.182701255317515
"CCDC18-AS1",-0.182730860331421
"ENSG00000236942",-0.182755562733132
"MIA",-0.182943023427721
"EIF5AP3",-0.183039144826376
"COPS4",-0.183048123993157
"ENSG00000257183",-0.183202514190095
"ENSG00000286129",-0.18350390180696
"PDE7A",-0.183783950302111
"VDR",-0.183818083830172
"LINC02975",-0.184018668666569
"ENSG00000288772",-0.184055999115863
"PRPS1",-0.184596512993012
"YWHAEP7",-0.184637418980169
"AGAP13P",-0.184652023998975
"PLGLB1",-0.184701294854009
"NDUFA6-DT",-0.184809999721375
"INPP5E",-0.184834907517512
"COPS9",-0.184889843857206
"ENSG00000286911",-0.184962783386814
"TDRD3",-0.184972072509014
"MKRN2",-0.185010835479271
"OSGEPL1",-0.185056455009092
"SFXN1",-0.185115397371663
"MAP3K21",-0.185228411622398
"MRPL40",-0.185228448735844
"MIR941-3",-0.185251022507815
"MTND5P7",-0.185251022507815
"ENSG00000275703",-0.185357690480013
"TMEM242",-0.185376764760534
"TMEM41A",-0.18539155854371
